c70b0514-08d3-4a58-931a-98979a4d83bc,me too,d8b13d27-2adf-4e57-af8d-77ff80752acb,0592ebb7-e573-4ead-86f6-b8f15a50b375,2023-10-12T12:44:15.547183
33d5d29f-4020-459a-815f-2ec78451e4b0,My name is flim,d8b13d27-2adf-4e57-af8d-77ff80752acb,2ac814bf-7ac6-4bf1-8d31-07aa17a816dd,2023-10-12T12:44:34.425421700
e0ef53f4-6112-4933-9afc-69a279e430b1,hi everyone,d8b13d27-2adf-4e57-af8d-77ff80752acb,510916be-a969-4ad8-bf36-fafa333fb297,2023-10-12T12:45:01.275032900
0e36f505-a4ba-418c-821e-5e711c2d8287,good afternoon noey,d8b13d27-2adf-4e57-af8d-77ff80752acb,104bb8b9-31a3-4c7d-960d-387cde36fd4e,2023-10-12T12:45:16.987161600
ce3a1843-2375-4810-ac3c-e4e7a737cbc3,im at B zone,d8b13d27-2adf-4e57-af8d-77ff80752acb,59619a49-ffff-466a-bd5d-0ac8cda62433,2023-10-12T12:45:58.679240100
eab722ab-4b5a-4cd6-a3b0-32254e2e3e7c,good afternoon noey,d8b13d27-2adf-4e57-af8d-77ff80752acb,94783523-198c-4e81-b5d0-dd8eeff0c11d,2023-10-12T12:46:35.233761600
0b98267d-9a3d-4a00-8e3f-fa6afcb17d8f,hi noey,d8b13d27-2adf-4e57-af8d-77ff80752acb,68a16669-e5c6-44aa-9a9f-418c34ff2d67,2023-10-12T12:46:44.815900300
3c949e27-ba98-47e8-abfb-c7160391b943,me too,d8b13d27-2adf-4e57-af8d-77ff80752acb,b70a3005-378b-45aa-a196-b63b144f9e2c,2023-10-12T12:47:01.155732
b617e9c1-9d0b-49f3-925d-025b5a3d250c,hihi,d8b13d27-2adf-4e57-af8d-77ff80752acb,d0bb01cf-0751-42fb-904b-79b990f130df,2023-10-12T12:47:09.569269200
dc307540-199c-4503-b9a5-02c6937b02ad,im at spaghetti zone,d8b13d27-2adf-4e57-af8d-77ff80752acb,c6bafc1b-ea9f-43ac-b5d9-5483d084afd7,2023-10-12T12:47:36.022834200
966f5e4d-2766-4cf3-b8b8-7cf4db64f0a8,helloo,d8b13d27-2adf-4e57-af8d-77ff80752acb,40d5b21f-61c0-43e2-8f87-25bb6e953681,2023-10-12T12:47:53.939594
91e72c04-8735-4df5-8728-6b3631f6b7c9,where are you everyone,d8b13d27-2adf-4e57-af8d-77ff80752acb,efa6dcef-2cc2-4890-833b-0beb32c606ac,2023-10-12T12:48:16.241267800
91b3df50-0141-4427-b25f-48c48998738b,me too,d8b13d27-2adf-4e57-af8d-77ff80752acb,ac822f69-8c07-4975-9466-3be594586901,2023-10-12T12:48:26.750524
446d98fd-3238-464d-9734-51d973186804,hiii noey,d8b13d27-2adf-4e57-af8d-77ff80752acb,b40f88db-dbe2-447f-a098-5f33ac266b70,2023-10-12T12:48:37.654573200
5b9379f1-a7e2-4459-a74e-ef4ad5ad32ed,good afternoon,d8b13d27-2adf-4e57-af8d-77ff80752acb,6d4acf42-37fa-4d54-8f4c-caffa56c6227,2023-10-12T12:48:50.033682600
ffbf9fce-8c09-4593-988c-49b0bfead6b8,im at register zone now,d8b13d27-2adf-4e57-af8d-77ff80752acb,a81c1b6e-d7ae-4361-9e3b-e1c2a0154786,2023-10-12T12:49:18.386758300
cb147660-038d-4278-96e9-ded091094e01,hii,d8b13d27-2adf-4e57-af8d-77ff80752acb,e0dc3474-2152-46c1-ba7d-5dbb59e90545,2023-10-12T12:49:25.527234200
310619cf-3cb8-4116-813d-4dd2ee7e7a33,hello,d8b13d27-2adf-4e57-af8d-77ff80752acb,efb92be6-57a3-42b5-baf0-4202db6b0e2a,2023-10-12T12:49:38.892384900
df1b4eac-23cf-4f33-93e6-6662ab657e47,hi everyone,d8b13d27-2adf-4e57-af8d-77ff80752acb,914d7a7f-aa29-4b3e-9710-ccecd1ae2ddc,2023-10-12T12:50:01.140781100
3b08d383-05b1-4580-8137-33efb206ce79,where are you now,d8b13d27-2adf-4e57-af8d-77ff80752acb,bcc996e1-6b3c-4c2e-8e74-f91367db62bb,2023-10-12T12:50:23.654161200
05a0d429-2dc3-432f-b88a-7f962f6e3f4c,my name is cynteer,bc74100e-cd67-4f5d-ba09-f5a84a320a47,9be4da88-05b8-408e-97a5-8b23362795b7,2023-10-12T12:51:10.963878200
051bf2de-c11c-4cab-9ced-ee920b241955,hii nice to meet you,bc74100e-cd67-4f5d-ba09-f5a84a320a47,3ab3f1c6-e5b4-4e2b-a88d-5fc652c1a8a5,2023-10-12T12:51:30.390267600
4efc597a-f004-493c-ba72-832809adad34,hi beer,bc74100e-cd67-4f5d-ba09-f5a84a320a47,48d6d266-7a8f-4b72-93d6-3624e8947718,2023-10-12T12:51:40.311121
21825e0e-194b-420f-be5f-d853baad2323,nice to meet you,bc74100e-cd67-4f5d-ba09-f5a84a320a47,ee2fc578-36cc-4efc-8f74-7992ba17abda,2023-10-12T12:51:52.482469
0f624fb4-96b6-4d30-a07b-896b92f4a5fe,My name is cynteer,bc74100e-cd67-4f5d-ba09-f5a84a320a47,126ddfce-fa6f-4a95-b5cc-7de03b7ee214,2023-10-12T12:52:21.618389800
b2dec0ad-7fca-4866-9a08-5e4ed7e4894b,hi beer,bc74100e-cd67-4f5d-ba09-f5a84a320a47,b74bf2d4-45f4-46ff-9233-e528d6ea69fc,2023-10-12T12:55:25.163252900
68dbdb32-9e0b-4a9e-8d22-7b480d88d7f1,good afternoon,bc74100e-cd67-4f5d-ba09-f5a84a320a47,94f05dbb-e280-420e-842f-57bf963e56e2,2023-10-12T12:55:47.044309100
1721651b-94f1-4398-9bce-43e911ee7996,hello,17237209-94ed-4a14-91d0-a6bdaaffa8e5,6e717de3-0b39-40ab-b9eb-f3557714e698,2023-10-12T12:56:26.281396400
9c098ebf-358a-49ef-9752-7c7d015d96d0,im hungry,17237209-94ed-4a14-91d0-a6bdaaffa8e5,95d7ead4-e386-45c9-88fc-4fcd417dbf45,2023-10-12T12:56:37.809343900
3d2cec7e-ac64-4711-a94c-4bd670b77f3a,hihi,17237209-94ed-4a14-91d0-a6bdaaffa8e5,5324c62f-5781-4311-8620-0794572bd8fd,2023-10-12T12:56:48.569147300
15d63aa8-1514-474e-8771-2247167f5cf7,where are you everyone,17237209-94ed-4a14-91d0-a6bdaaffa8e5,ad7b000c-a38e-4c59-9991-64c96c36696b,2023-10-12T12:57:14.315844200
291c64b3-22ea-4058-b82f-05301887e13f,where are you beer,17237209-94ed-4a14-91d0-a6bdaaffa8e5,1de43fa7-8121-4da1-9ddd-ffa1081f4805,2023-10-12T12:57:32.990825700
5dfe454d-a212-45a5-a36c-1692d117a26d,nice to meet you,17237209-94ed-4a14-91d0-a6bdaaffa8e5,48d6d266-7a8f-4b72-93d6-3624e8947718,2023-10-12T12:57:50.191251100
f84925e5-8641-44f5-b541-c27cfde32353,hi beer hi cynteer,17237209-94ed-4a14-91d0-a6bdaaffa8e5,ee2fc578-36cc-4efc-8f74-7992ba17abda,2023-10-12T12:58:12.678347500
43d3bc7d-8099-4355-9f28-30a448fd5069,My name is hope,17237209-94ed-4a14-91d0-a6bdaaffa8e5,126ddfce-fa6f-4a95-b5cc-7de03b7ee214,2023-10-12T12:58:26.835530
c7c7e3fb-489c-45d3-827e-a5bcd6b074c2,nice to meet you,17237209-94ed-4a14-91d0-a6bdaaffa8e5,b74bf2d4-45f4-46ff-9233-e528d6ea69fc,2023-10-12T12:58:42.790272300
bef55004-1a4f-4916-999d-ec271e37ccb8,hii,17237209-94ed-4a14-91d0-a6bdaaffa8e5,94f05dbb-e280-420e-842f-57bf963e56e2,2023-10-12T12:58:55.235033900
340282ae-9657-4d0f-bef4-e21756827056,me too,17237209-94ed-4a14-91d0-a6bdaaffa8e5,a81c1b6e-d7ae-4361-9e3b-e1c2a0154786,2023-10-12T12:59:07.374544500
6ef6ae3d-8009-4af8-b575-15b283d3ea70,hello flim,17237209-94ed-4a14-91d0-a6bdaaffa8e5,e0dc3474-2152-46c1-ba7d-5dbb59e90545,2023-10-12T12:59:22.964850500
e54dd2ce-273a-4e13-8ee4-0c75eb073b11,good after noon,17237209-94ed-4a14-91d0-a6bdaaffa8e5,efb92be6-57a3-42b5-baf0-4202db6b0e2a,2023-10-12T12:59:35.812900400
35c08b6f-e7e1-4ee7-910d-e08e07ba3e95,hii flim,17237209-94ed-4a14-91d0-a6bdaaffa8e5,914d7a7f-aa29-4b3e-9710-ccecd1ae2ddc,2023-10-12T12:59:51.106139600
f011dcc5-b0b7-4780-87e9-c1f9aebc2307,at advice zone,17237209-94ed-4a14-91d0-a6bdaaffa8e5,bcc996e1-6b3c-4c2e-8e74-f91367db62bb,2023-10-12T13:01:03.941140200
acf6c901-1025-406b-a23d-a5d501a3aeb2,nice to meet you,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,1e541df0-0b65-4e81-a64b-85bb309634fe,2023-10-12T13:01:34.928404400
9d8bab6e-c839-42b7-81c2-146de7315a57,im hungry too,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,0592ebb7-e573-4ead-86f6-b8f15a50b375,2023-10-12T13:01:56.308567
6ee7c4f9-5663-496a-bb0c-5430b85905d9,My name is John,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,2ac814bf-7ac6-4bf1-8d31-07aa17a816dd,2023-10-12T13:02:12.374871300
1f18101e-8d73-4b42-933e-10b481c0497a,My name is john,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,510916be-a969-4ad8-bf36-fafa333fb297,2023-10-12T13:02:34.318232
d97bb204-9623-42d4-9c70-c63ae798613b,hi noey hi film,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,104bb8b9-31a3-4c7d-960d-387cde36fd4e,2023-10-12T13:03:00.069274800
7589bb99-f6c8-4682-9987-d02be54da120,me too,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,59619a49-ffff-466a-bd5d-0ac8cda62433,2023-10-12T13:03:12.507824600
c4fd2dbe-2874-4880-8436-4aa011c2d1dd,where are you,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,94783523-198c-4e81-b5d0-dd8eeff0c11d,2023-10-12T13:03:43.355151900
93c6f19c-3d30-40ac-abc8-fa7876c32530,im at pizza zone,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,68a16669-e5c6-44aa-9a9f-418c34ff2d67,2023-10-12T13:03:59.106716600
521e7436-1e64-4f9f-a394-fbd7faefb3e7,where is beer zone,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,b70a3005-378b-45aa-a196-b63b144f9e2c,2023-10-12T13:04:18.525027800
9bfd0b22-2b42-4be6-8a6a-c8f72f7cf4a4,nice to meet you,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,d0bb01cf-0751-42fb-904b-79b990f130df,2023-10-12T13:04:33.718240600
06b63537-fb4e-47ed-9707-2c32cd6e8b7e,im at spaghetti zone too,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,c6bafc1b-ea9f-43ac-b5d9-5483d084afd7,2023-10-12T13:05:02.463947400
5f8d78e6-3c12-4a7c-9ab5-e66ed17d2250,Good afternoon,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,40d5b21f-61c0-43e2-8f87-25bb6e953681,2023-10-12T13:05:19.008964600
c8088c01-b9b4-4b3d-bfa2-dbff1d39cfc0,im at the future zone now,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,efa6dcef-2cc2-4890-833b-0beb32c606ac,2023-10-12T13:05:51.733360700
a389baa1-5803-44f5-9661-6f608ed69d76,me tooo,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,ac822f69-8c07-4975-9466-3be594586901,2023-10-12T13:06:05.134631
d6b6467b-ca9a-4c14-abb2-75dcc1953d32,hello noey film,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,b40f88db-dbe2-447f-a098-5f33ac266b70,2023-10-12T13:06:32.367612
dd032e1f-557a-4f34-8bcf-188e01eca3fb,im hungry,dd13b2cc-29e6-479a-9c16-bf167df0dbd8,6d4acf42-37fa-4d54-8f4c-caffa56c6227,2023-10-12T13:06:47.327357
615b1239-6c1a-443e-8b33-d9e96d9780db,hi cynteer,8aa0584a-9f19-4c1f-899a-af1166f98718,9be4da88-05b8-408e-97a5-8b23362795b7,2023-10-12T13:07:23.100945400
46c9d6b6-68df-449c-9195-b3f5393ad2db,nice to meet you too,8aa0584a-9f19-4c1f-899a-af1166f98718,3ab3f1c6-e5b4-4e2b-a88d-5fc652c1a8a5,2023-10-12T13:07:37.149464600
6e0132e6-532c-463b-9fb7-e784bf729785,me tooo,8aa0584a-9f19-4c1f-899a-af1166f98718,a81c1b6e-d7ae-4361-9e3b-e1c2a0154786,2023-10-12T13:07:55.979177500
fc78f7f7-b9f3-4252-8aa1-e83fba7fb659,hiiii,8aa0584a-9f19-4c1f-899a-af1166f98718,e0dc3474-2152-46c1-ba7d-5dbb59e90545,2023-10-12T13:08:03.600663100
b49a50f1-5d13-4ffc-a955-699b1b43dab5,where are you everyone,8aa0584a-9f19-4c1f-899a-af1166f98718,efb92be6-57a3-42b5-baf0-4202db6b0e2a,2023-10-12T13:08:30.964635300
e5cc3cd2-c439-4615-a17f-8b980394ff4d,good afternoon,8aa0584a-9f19-4c1f-899a-af1166f98718,914d7a7f-aa29-4b3e-9710-ccecd1ae2ddc,2023-10-12T13:08:52.975838800
30215891-fb30-4b1b-88cf-befa7c7362b7,me too,8aa0584a-9f19-4c1f-899a-af1166f98718,bcc996e1-6b3c-4c2e-8e74-f91367db62bb,2023-10-12T13:09:09.300111900
c65a3b16-13eb-4355-a811-bf1625c510d8,nice to meet you,a889b9e8-d6fc-4325-9bf8-7601877b9008,9be4da88-05b8-408e-97a5-8b23362795b7,2023-10-12T13:22:18.945638800
945bfc17-1a5b-4036-852e-82177b4b9e52,my name is johndoe,a889b9e8-d6fc-4325-9bf8-7601877b9008,3ab3f1c6-e5b4-4e2b-a88d-5fc652c1a8a5,2023-10-12T13:22:34.596693100
54e26ec1-5618-4289-b1d4-09f7de34a168,nice to meet you,8d784528-77a9-428b-b481-e4b445545939,6e717de3-0b39-40ab-b9eb-f3557714e698,2023-10-12T13:35:51.837511300
b456de0e-5758-4791-95df-c3ecf4651f47,me too,8d784528-77a9-428b-b481-e4b445545939,95d7ead4-e386-45c9-88fc-4fcd417dbf45,2023-10-12T13:36:07.093672500
30177e34-82db-46a7-8532-d2d4e3dec408,hellooo,8d784528-77a9-428b-b481-e4b445545939,5324c62f-5781-4311-8620-0794572bd8fd,2023-10-12T13:36:19.512283700
d5a6aecc-7b53-42ba-9e85-1292538347fd,I'll be there soon.,8d784528-77a9-428b-b481-e4b445545939,ad7b000c-a38e-4c59-9991-64c96c36696b,2023-10-12T13:36:45.979335600
330b935a-aad0-4a67-a157-65298e1c3c57,nice to meet you,8d784528-77a9-428b-b481-e4b445545939,1de43fa7-8121-4da1-9ddd-ffa1081f4805,2023-10-12T13:37:09.994429700
425be0d8-f38a-4005-a2e9-d2b3ddaf2356,my name is jayden,c1ef764e-8b24-487b-bf10-43d8bc141f20,95d7ead4-e386-45c9-88fc-4fcd417dbf45,2023-10-12T20:06:30.240327
